TransactionID,Date,BranchID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPercent,PaymentMethod,IsReturned
T04103,2024-12-29,B006,C0569,P002,7,1911.41,0,Cash,0
T04104,2024-04-10,B004,C0965,P014,5,7065.75,0,Transfer,0
T04105,2024-05-22,B004,C0645,P039,8,5318.82,0,Card,0
T04106,2023-06-18,B006,C0975,P014,3,7065.75,0,POS,0
T04107,2024-11-23,B006,C0162,P037,1,6315.84,0,Card,0
T04108,2023-04-22,B003,C0129,P044,4,5834.51,0,Cash,0
T04109,2024-10-29,B002,C0308,P037,8,6315.84,0,Cash,0
T04110,2023-02-04,B003,C0178,P038,2,869.92,0,Cash,0
T04111,2023-09-01,B004,C0493,P029,5,1994.98,0,POS,0
T04112,2023-03-10,B002,C0155,P034,5,5572.52,5,POS,0
T04113,2023-05-03,B004,C1151,P010,7,5689.49,5,Transfer,0
T04114,2023-06-24,B001,C0912,P014,5,7065.75,0,Card,0
T04115,2023-12-20,B001,C0575,P053,6,854.75,0,Card,0
T04116,2023-07-18,B001,C0201,P050,7,3573.74,0,Transfer,0
T04117,2023-08-25,B004,C0039,P001,5,3761.86,0,POS,1
T04118,2024-11-14,B003,C0971,P033,2,5086.1,0,Card,1
T04119,2023-02-18,B006,C0542,P058,2,6661.09,0,Cash,0
T04120,2023-10-16,B003,C0824,P052,3,3233.56,0,POS,0
T04121,2023-09-26,B006,C0774,P003,8,3510.43,20,POS,1
T04122,2023-12-06,B005,C0175,P013,8,1415.33,0,POS,0
T04123,2023-01-08,B003,C0696,P001,4,3761.86,10,Transfer,0
T04124,2024-02-16,B003,C1004,P027,5,4599.07,0,Card,0
T04125,2024-02-21,B005,C0197,P014,4,7065.75,0,Card,0
T04126,2023-06-15,B006,C0999,P052,2,3233.56,0,Transfer,0
T04127,2024-08-16,B002,C0748,P045,4,715.92,10,Cash,0
T04128,2024-02-22,B001,C0489,P016,5,2473.88,20,Card,0
T04129,2024-05-19,B003,C0030,P031,3,1094.3,0,Transfer,0
T04130,2024-12-14,B001,C0509,P038,2,869.92,0,Cash,0
T04131,2023-09-07,B004,C0454,P039,6,5318.82,0,POS,0
T04132,2024-07-23,B002,C0377,P051,8,1053.72,0,Cash,0
T04133,2023-09-13,B005,C0649,P016,7,2473.88,0,POS,0
T04134,2023-06-28,B001,C0899,P011,5,6148.13,0,Card,1
T04135,2023-12-28,B006,C0327,P015,1,2207.51,0,Card,0
T04136,2024-11-26,B005,C0573,P025,8,3001.7,5,Transfer,0
T04137,2023-06-04,B005,C0002,P017,5,3768.61,0,POS,1
T04138,2024-03-05,B002,C0584,P036,8,4069.74,0,Transfer,0
T04139,2024-04-04,B005,C1140,P028,2,795.05,0,POS,0
T04140,2024-04-07,B004,C0835,P002,7,1911.41,0,POS,0
T04141,2024-12-10,B001,C0492,P027,1,4599.07,0,Card,0
T04142,2024-08-30,B005,C0515,P042,4,6521.08,0,Card,0
T04143,2024-11-22,B002,C0975,P048,6,3348.29,0,Cash,0
T04144,2023-12-15,B003,C0987,P029,8,1994.98,0,Transfer,0
T04145,2023-10-11,B003,C1035,P015,7,2207.51,10,Card,0
T04146,2024-08-02,B002,,P049,7,3948.07,10,Transfer,0
T04147,2024-12-23,B004,C1017,P041,1,2259.73,20,POS,0
T04148,2024-08-24,B005,C1120,P059,2,3124.65,0,Cash,0
T04149,2024-03-24,B006,C0842,P014,3,7065.75,0,Cash,0
T04150,2023-02-01,B003,C0439,P032,5,6891.12,10,Card,0
T04151,2023-01-10,B005,C0769,P021,6,933.6,0,Cash,0
T04152,2023-04-15,B005,C0948,P059,1,3124.65,0,POS,0
T04153,2023-03-23,B002,C0262,P040,5,1208.6,20,Transfer,0
T04154,2023-02-13,B001,C0827,P024,8,2082.58,0,Transfer,0
T04155,2023-08-06,B006,C0305,P036,2,4069.74,0,Card,0
T04156,2023-12-26,B001,C0691,P021,8,933.6,15,Cash,1
T04157,2023-01-30,B006,C0884,P060,7,1240.2,0,Card,0
T04158,2023-03-10,B006,C0703,P013,2,1415.33,0,Card,1
T04159,2023-10-28,B003,C0768,P025,8,3001.7,0,Cash,0
T04160,2023-08-24,B006,C0793,P056,8,5881.78,0,Transfer,0
T04161,2024-02-07,B001,C0788,P036,4,4069.74,0,POS,0
T04162,2023-08-30,B005,C1120,P011,5,6148.13,0,Card,0
T04163,2023-02-21,B005,C0237,P033,8,5086.1,0,Cash,0
T04164,2023-01-21,B002,C0859,P015,5,2207.51,0,Transfer,0
T04165,2024-02-04,B001,C1155,P057,4,4455.9,0,Cash,0
T04166,2024-09-13,B002,C0046,P039,5,5318.82,0,Cash,0
T04167,2023-07-22,B003,C0663,P022,8,1729.53,0,Cash,0
T04168,2023-12-26,B004,C1141,P032,3,6891.12,0,Cash,0
T04169,2024-03-05,B003,C0915,P056,4,5881.78,0,Cash,0
T04170,2023-02-23,B003,C0203,P016,7,2473.88,0,Card,0
T04171,2024-09-12,B003,C1188,P043,4,3000.55,0,POS,0
T04172,2024-05-05,B002,C0959,P006,7,2976.68,0,Transfer,0
T04173,2023-05-02,B002,C0062,P054,5,1617.82,0,Cash,0
T04174,2024-10-01,B006,C0569,P058,5,6661.09,10,Card,0
T04175,2024-08-08,B003,C0248,P016,7,2473.88,0,Transfer,0
T04176,2024-06-02,B005,C1195,P026,1,3683.28,0,Card,0
T04177,2023-03-22,B003,C0251,P035,4,2458.92,0,Cash,0
T04178,2023-10-20,B005,C0109,P044,5,5834.51,0,Transfer,0
T04179,2023-02-24,B004,C0283,P024,5,2082.58,0,POS,0
T04180,2023-03-04,B005,C0685,P017,8,3768.61,0,POS,0
T04181,2023-02-26,B004,,P006,4,2976.68,0,Transfer,0
T04182,2024-04-04,B005,C0345,P036,1,4069.74,0,Card,0
T04183,2023-12-08,B006,C0039,P036,6,4069.74,0,Card,0
T04184,2024-04-25,B003,C0061,P007,4,4480.14,0,POS,0
T04185,2023-06-27,B003,C0807,P029,8,1994.98,0,Transfer,0
T04186,2023-09-08,B001,C0982,P050,8,3573.74,20,POS,0
T04187,2024-06-24,B004,C0144,P026,4,3683.28,0,Card,0
T04188,2023-09-05,B001,C0406,P010,7,5689.49,20,Transfer,1
T04189,2024-02-11,B003,C0567,P037,8,6315.84,0,Transfer,0
T04190,2023-09-12,B003,C1154,P042,6,6521.08,0,POS,0
T04191,2023-06-24,B001,C1108,P042,1,6521.08,0,POS,0
T04192,2023-09-18,B005,C0335,P035,1,2458.92,0,POS,0
T04193,2024-01-30,B003,C0054,P019,6,1686.53,0,Card,0
T04194,2023-02-09,B001,,P057,4,4455.9,15,POS,0
T04195,2023-10-06,B001,C0642,P041,8,2259.73,0,Transfer,0
T04196,2024-03-09,B005,C0855,P055,2,1536.44,0,POS,0
T04197,2024-08-07,B006,C0405,P052,4,3233.56,0,Transfer,0
T04198,2023-11-15,B002,C0041,P006,5,2976.68,0,Transfer,0
T04199,2023-03-27,B004,C0359,P057,6,4455.9,20,Transfer,1
T04200,2024-07-01,B003,C0130,P041,8,2259.73,0,POS,0
T04201,2023-05-24,B002,C0524,P041,7,2259.73,0,Transfer,0
T04202,2023-05-11,B006,C0127,P015,5,2207.51,0,Card,0
T04203,2023-09-24,B003,C0107,P005,3,5061.89,0,Cash,0
T04204,2023-12-14,B003,C0537,P053,3,854.75,0,Card,0
T04205,2024-11-15,B004,C0005,P032,2,6891.12,0,POS,0
T04206,2023-10-18,B006,C0932,P051,6,1053.72,0,POS,0
T04207,2023-02-14,B004,C0560,P040,2,1208.6,0,Transfer,1
T04208,2024-07-02,B002,C0534,P004,6,1904.03,0,Transfer,0
T04209,2023-12-05,B002,C0122,P026,1,3683.28,0,Card,0
T04210,2024-12-19,B005,C0931,P014,8,7065.75,10,Cash,0
T04211,2023-10-07,B004,C0634,P015,5,2207.51,0,POS,0
T04212,2023-09-18,B006,C0035,P004,3,1904.03,0,POS,0
T04213,2023-02-18,B004,C1148,P032,4,6891.12,15,POS,0
T04214,2023-09-03,B003,C0429,P012,3,5665.44,0,POS,1
T04215,2024-01-09,B006,C0754,P046,6,3472.28,0,Card,0
T04216,2023-11-05,B005,C1020,P024,7,2082.58,0,Card,0
T04217,2023-08-23,B005,C0498,P039,5,5318.82,5,Transfer,1
T04218,2024-06-04,B003,C0912,P036,8,4069.74,0,POS,0
T04219,2023-01-16,B006,,P022,8,1729.53,10,Card,0
T04220,2023-03-14,B005,C1152,P028,6,795.05,0,Transfer,0
T04221,2024-12-16,B001,C0924,P049,5,3948.07,0,Card,0
T04222,2024-01-22,B006,C0958,P001,4,3761.86,0,Card,1
T04223,2024-10-16,B005,C0916,P023,8,1904.97,0,Cash,0
T04224,2023-02-02,B006,C0271,P003,8,3510.43,0,POS,1
T04225,2024-08-22,B001,C0948,P019,4,1686.53,0,Card,0
T04226,2023-09-15,B004,C1014,P013,3,1415.33,15,Transfer,0
T04227,2023-01-14,B006,C0979,P016,2,2473.88,0,Cash,0
T04228,2024-11-19,B001,C0248,P005,3,5061.89,10,Card,0
T04229,2024-11-28,B006,C0148,P048,7,3348.29,0,Transfer,0
T04230,2023-03-26,B006,C0804,P027,7,4599.07,0,Cash,0
T04231,2024-08-09,B002,C0710,P012,8,5665.44,0,Transfer,0
T04232,2023-01-26,B005,C0508,P007,4,4480.14,5,Cash,0
T04233,2024-06-21,B002,C0366,P006,6,2976.68,5,Cash,0
T04234,2023-03-13,B006,C0785,P057,7,4455.9,0,Transfer,0
T04235,2024-01-22,B001,C0608,P010,4,5689.49,20,POS,0
T04236,2023-11-04,B004,C0517,P018,8,3043.9,20,Cash,0
T04237,2024-04-10,B006,C0486,P032,8,6891.12,0,POS,1
T04238,2023-05-01,B001,C0123,P030,3,4633.39,0,Cash,0
T04239,2024-09-27,B005,C0096,P047,2,2033.85,0,Card,1
T04240,2024-02-05,B003,C0953,P041,7,2259.73,0,Transfer,0
T04241,2024-08-29,B001,C0462,P052,4,3233.56,0,Card,0
T04242,2024-08-26,B006,C0573,P050,8,3573.74,0,Cash,0
T04243,2024-08-20,B005,C1196,P054,4,1617.82,0,Card,0
T04244,2024-02-16,B003,C0333,P014,1,7065.75,0,Transfer,0
T04245,2023-09-28,B002,C0051,P017,3,3768.61,20,Cash,1
T04246,2024-04-24,B003,C0692,P017,8,3768.61,0,Card,0
T04247,2023-04-02,B004,C0432,P034,3,5572.52,0,Cash,0
T04248,2024-10-11,B002,C0108,P013,6,1415.33,0,Cash,0
T04249,2024-02-02,B002,C0509,P056,1,5881.78,0,Cash,0
T04250,2023-09-22,B005,C0027,P035,7,2458.92,0,Cash,0
T04251,2024-05-29,B001,C0620,P020,4,5897.54,15,Card,0
T04252,2023-04-13,B002,C0912,P007,7,4480.14,0,Cash,0
T04253,2024-11-06,B004,C0852,P058,7,6661.09,0,Transfer,0
T04254,2024-03-04,B004,C0414,P053,8,854.75,5,Card,0
T04255,2024-06-30,B004,C1078,P042,7,6521.08,0,Transfer,1
T04256,2023-08-29,B003,C0637,P028,6,795.05,20,Transfer,0
T04257,2023-11-22,B004,C0910,P060,7,1240.2,0,Card,0
T04258,2023-08-15,B006,C1173,P024,2,2082.58,0,Card,1
T04259,2024-11-15,B006,C0511,P043,8,3000.55,0,Cash,1
T04260,2023-01-18,B005,C0723,P046,1,3472.28,0,Cash,0
T04261,2023-04-10,B005,C0779,P047,4,2033.85,5,Transfer,0
T04262,2024-12-15,B005,C0858,P005,2,5061.89,0,Transfer,0
T04263,2023-08-24,B002,C1035,P050,5,3573.74,10,Cash,0
T04264,2024-06-05,B001,C0658,P047,7,2033.85,0,POS,1
T04265,2024-07-01,B001,C0720,P006,4,2976.68,0,POS,0
T04266,2024-02-22,B002,C0659,P028,1,795.05,0,Card,0
T04267,2023-09-12,B003,C0998,P010,5,5689.49,0,Transfer,1
T04268,2024-02-01,B002,C0194,P052,8,3233.56,0,POS,1
T04269,2024-05-26,B003,C0268,P039,4,5318.82,10,Transfer,0
T04270,2024-10-15,B002,C1196,P055,6,1536.44,10,Cash,0
T04271,2024-06-22,B002,C0774,P009,8,1122.17,0,POS,0
T04272,2023-07-11,B003,C1068,P007,3,4480.14,0,Card,0
T04273,2023-09-30,B001,C0525,P052,2,3233.56,0,Transfer,0
T04274,2024-03-11,B003,C0373,P055,3,1536.44,0,Card,0
T04275,2023-04-28,B004,C0365,P005,8,5061.89,0,Card,1
T04276,2024-11-03,B002,C1134,P020,6,5897.54,0,Card,1
T04277,2023-12-01,B006,C0048,P023,8,1904.97,0,Transfer,0
T04278,2024-05-11,B004,C0860,P020,8,5897.54,0,Cash,0
T04279,2023-05-02,B002,C0935,P028,1,795.05,0,POS,0
T04280,2024-07-07,B002,C0262,P059,5,3124.65,0,Transfer,0
T04281,2024-07-08,B005,C0244,P025,1,3001.7,0,Transfer,0
T04282,2024-05-13,B004,C0723,P020,7,5897.54,15,Cash,1
T04283,2024-11-02,B001,C0067,P042,2,6521.08,0,Card,0
T04284,2024-11-07,B006,C0163,P041,3,2259.73,0,POS,0
T04285,2023-09-14,B003,C1147,P058,1,6661.09,0,POS,0
T04286,2024-03-29,B004,C0216,P059,6,3124.65,0,Transfer,0
T04287,2023-01-05,B005,C0197,P044,8,5834.51,0,Card,0
T04288,2023-01-15,B005,C0005,P043,4,3000.55,10,POS,0
T04289,2024-02-17,B003,C0199,P039,7,5318.82,0,Transfer,1
T04290,2023-09-08,B004,C0862,P017,6,3768.61,20,Transfer,0
T04291,2024-06-21,B001,C0346,P016,7,2473.88,0,POS,0
T04292,2023-01-14,B005,C0017,P024,1,2082.58,0,Cash,0
T04293,2024-06-07,B001,C0015,P045,4,715.92,15,POS,0
T04294,2024-02-11,B005,C0982,P041,3,2259.73,0,POS,1
T04295,2023-07-15,B001,C0931,P005,1,5061.89,0,Cash,0
T04296,2023-06-24,B002,C0420,P056,8,5881.78,0,Card,0
T04297,2023-03-12,B003,C0139,P038,1,869.92,0,POS,0
T04298,2024-11-10,B002,C0632,P055,3,1536.44,0,Card,0
T04299,2023-09-01,B003,C1196,P011,7,6148.13,20,Transfer,0
T04300,2023-04-01,B001,C0289,P050,4,3573.74,0,Transfer,0
T04301,2023-12-30,B002,C1056,P042,4,6521.08,0,POS,0
T04302,2023-04-10,B004,,P043,1,3000.55,0,Card,0
T04303,2024-10-13,B002,C0839,P006,5,2976.68,0,Cash,0
T04304,2024-09-16,B003,C0133,P028,8,795.05,0,POS,0
T04305,2024-09-02,B005,C0197,P018,6,3043.9,0,Cash,0
T04306,2024-09-22,B001,C0970,P041,3,2259.73,0,Transfer,0
T04307,2024-05-10,B003,C0528,P003,1,3510.43,0,POS,0
T04308,2024-06-13,B004,C0710,P048,1,3348.29,0,Card,0
T04309,2023-02-27,B005,C0047,P023,8,1904.97,0,Cash,0
T04310,2023-08-04,B006,C0660,P029,6,1994.98,0,POS,0
T04311,2024-12-18,B003,C0864,P033,1,5086.1,0,Transfer,0
T04312,2023-01-14,B001,C0213,P022,2,1729.53,10,Card,0
T04313,2023-07-11,B003,C0585,P051,8,1053.72,0,Cash,0
T04314,2023-04-29,B005,C0082,P026,8,3683.28,0,Transfer,0
T04315,2023-02-21,B005,C0737,P052,8,3233.56,0,POS,0
T04316,2024-05-11,B003,C0939,P025,4,3001.7,0,Cash,0
T04317,2023-12-29,B002,C1099,P039,1,5318.82,0,Cash,0
T04318,2023-02-07,B006,C0856,P016,5,2473.88,0,Transfer,0
T04319,2024-06-01,B001,C0541,P057,3,4455.9,10,POS,0
T04320,2024-07-31,B004,C0706,P030,4,4633.39,20,POS,0
T04321,2024-01-23,B003,C0921,P024,6,2082.58,0,Transfer,0
T04322,2024-01-29,B005,C0738,P002,7,1911.41,0,Transfer,0
T04323,2024-06-21,B002,C0821,P020,8,5897.54,5,Cash,1
T04324,2023-09-25,B004,C0543,P022,4,1729.53,0,Card,0
T04325,2024-08-22,B003,C1042,P019,5,1686.53,0,Transfer,0
T04326,2023-11-15,B003,C0073,P022,7,1729.53,10,Card,1
T04327,2024-12-11,B001,C0135,P034,2,5572.52,0,Cash,0
T04328,2024-01-08,B006,C0714,P021,5,933.6,5,POS,0
T04329,2023-06-05,B003,C0157,P040,8,1208.6,0,Card,0
T04330,2023-01-06,B001,C0773,P029,8,1994.98,0,POS,0
T04331,2024-07-12,B005,C0006,P056,6,5881.78,0,Card,1
T04332,2023-12-27,B005,C0556,P031,5,1094.3,0,POS,0
T04333,2024-05-06,B004,C1059,P035,4,2458.92,0,Card,1
T04334,2023-04-03,B006,C1079,P043,8,3000.55,0,Card,0
T04335,2024-06-20,B006,C0115,P035,5,2458.92,20,Transfer,0
T04336,2023-12-29,B005,C0075,P041,1,2259.73,0,POS,0
T04337,2024-03-05,B001,C0759,P021,8,933.6,0,POS,0
T04338,2024-06-28,B003,C0689,P040,6,1208.6,0,Card,0
T04339,2024-08-01,B001,C0350,P027,2,4599.07,0,Card,0
T04340,2023-08-03,B001,C1066,P045,4,715.92,0,Transfer,0
T04341,2023-09-25,B003,C1194,P046,3,3472.28,15,Cash,0
T04342,2023-12-21,B004,C0159,P059,2,3124.65,0,POS,0
T04343,2023-08-01,B003,C0211,P059,5,3124.65,0,Card,0
T04344,2023-02-26,B002,C0421,P007,8,4480.14,0,Cash,0
T04345,2023-02-15,B004,C0006,P050,8,3573.74,0,Transfer,0
T04346,2024-11-27,B004,C0005,P012,7,5665.44,0,POS,0
T04347,2023-10-12,B001,C0827,P041,3,2259.73,0,Card,1
T04348,2023-06-04,B001,C0738,P047,2,2033.85,0,POS,0
T04349,2023-04-08,B004,C0268,P042,4,6521.08,0,Transfer,1
T04350,2024-11-05,B003,C1098,P024,3,2082.58,0,POS,0
T04351,2023-12-19,B006,C0964,P010,3,5689.49,0,Transfer,0
T04352,2023-08-31,B001,,P058,2,6661.09,0,POS,0
T04353,2024-01-10,B006,C1088,P059,3,3124.65,0,POS,0
T04354,2024-05-18,B001,C0767,P027,4,4599.07,15,Transfer,0
T04355,2024-08-27,B005,C0130,P034,3,5572.52,0,POS,0
T04356,2023-11-01,B005,C0798,P038,1,869.92,15,Transfer,0
T04357,2023-07-27,B005,C0007,P030,3,4633.39,0,Card,1
T04358,2023-01-11,B003,C0516,P030,6,4633.39,20,Transfer,1
T04359,2024-02-06,B003,C0662,P034,1,5572.52,0,Transfer,0
T04360,2024-08-27,B004,,P011,4,6148.13,10,Cash,0
T04361,2024-02-13,B002,C0132,P037,2,6315.84,0,Card,0
T04362,2023-04-14,B006,C0505,P025,4,3001.7,0,Cash,0
T04363,2023-04-04,B003,C0302,P054,1,1617.82,0,POS,0
T04364,2023-05-28,B002,C0324,P036,7,4069.74,0,Cash,0
T04365,2023-05-15,B006,C0589,P060,6,1240.2,0,POS,0
T04366,2023-06-24,B003,C0492,P002,3,1911.41,0,POS,0
T04367,2023-01-28,B001,C0391,P009,8,1122.17,0,POS,0
T04368,2023-09-29,B006,C0483,P022,1,1729.53,0,Card,0
T04369,2023-08-27,B003,C0472,P049,3,3948.07,0,Card,0
T04370,2024-02-25,B002,C0575,P058,5,6661.09,0,Card,0
T04371,2024-07-04,B005,C0931,P030,6,4633.39,5,Transfer,1
T04372,2024-10-19,B004,C0082,P039,1,5318.82,0,POS,0
T04373,2023-07-12,B001,C0685,P028,8,795.05,0,POS,0
T04374,2023-07-22,B004,C0384,P038,3,869.92,0,Card,0
T04375,2023-07-20,B005,C0374,P045,5,715.92,10,Cash,0
T04376,2023-06-13,B002,C0382,P011,4,6148.13,5,POS,0
T04377,2023-06-30,B006,C0335,P014,6,7065.75,0,Cash,0
T04378,2023-01-29,B005,C0597,P059,1,3124.65,0,Cash,0
T04379,2023-06-25,B003,C0694,P060,3,1240.2,10,Transfer,0
T04380,2024-11-22,B001,C1070,P043,4,3000.55,0,POS,0
T04381,2023-12-03,B003,C0850,P059,3,3124.65,0,POS,0
T04382,2023-10-13,B001,C0722,P060,4,1240.2,0,POS,0
T04383,2024-06-04,B006,C1193,P024,2,2082.58,0,Cash,0
T04384,2024-08-16,B006,C0549,P022,8,1729.53,0,Transfer,1
T04385,2023-07-09,B003,,P009,4,1122.17,10,Cash,1
T04386,2024-03-07,B001,C1142,P028,5,795.05,0,Transfer,0
T04387,2024-04-22,B006,C0717,P011,2,6148.13,0,POS,0
T04388,2024-01-25,B003,C0085,P036,7,4069.74,0,POS,0
T04389,2024-11-07,B001,C0354,P022,3,1729.53,0,Transfer,0
T04390,2023-12-17,B006,C0212,P051,2,1053.72,0,Cash,0
T04391,2024-12-17,B004,C0365,P042,5,6521.08,0,POS,0
T04392,2024-03-06,B006,C1040,P002,5,1911.41,0,Transfer,0
T04393,2023-02-06,B002,C0411,P028,5,795.05,15,Transfer,0
T04394,2023-06-09,B001,C0881,P021,5,933.6,0,POS,0
T04395,2023-03-10,B003,C0452,P020,1,5897.54,0,POS,0
T04396,2023-12-18,B002,C0246,P003,2,3510.43,0,Card,0
T04397,2023-01-31,B005,C0748,P016,2,2473.88,0,POS,0
T04398,2024-02-16,B003,C0910,P019,8,1686.53,0,Cash,0
T04399,2024-11-15,B004,C0595,P019,3,1686.53,0,POS,1
T04400,2023-01-31,B004,C1074,P006,1,2976.68,0,Cash,0
T04401,2023-10-24,B005,C0019,P024,7,2082.58,0,Transfer,0
T04402,2024-06-05,B004,C0630,P046,1,3472.28,15,Cash,0
T04403,2023-03-05,B004,C0348,P045,4,715.92,0,Transfer,0
T04404,2023-02-01,B003,C1165,P039,4,5318.82,20,Transfer,1
T04405,2023-05-14,B001,C0121,P030,1,4633.39,0,Transfer,0
T04406,2023-01-30,B003,C0759,P051,1,1053.72,15,Card,0
T04407,2024-03-01,B001,C0882,P029,6,1994.98,0,Transfer,0
T04408,2024-12-29,B001,C0681,P026,1,3683.28,0,Cash,0
T04409,2024-04-13,B004,C0106,P044,3,5834.51,10,Card,0
T04410,2023-05-06,B001,C0163,P059,7,3124.65,20,Cash,0
T04411,2024-09-23,B002,,P008,1,5982.04,0,Card,0
T04412,2023-09-18,B006,C1022,P012,6,5665.44,0,Cash,0
T04413,2023-07-24,B004,C0153,P012,3,5665.44,10,Transfer,0
T04414,2023-11-10,B003,C0363,P020,1,5897.54,0,Card,0
T04415,2024-09-16,B004,C0263,P021,4,933.6,0,Card,1
T04416,2024-08-19,B006,C1178,P016,2,2473.88,0,Cash,0
T04417,2023-10-03,B001,C0053,P052,2,3233.56,20,Cash,0
T04418,2024-11-08,B006,C0379,P034,8,5572.52,0,Transfer,0
T04419,2024-08-28,B003,C0308,P052,6,3233.56,0,POS,0
T04420,2023-02-15,B002,C0830,P028,5,795.05,0,Card,0
T04421,2024-03-19,B006,C0807,P054,7,1617.82,0,Cash,0
T04422,2023-03-13,B002,C1159,P041,3,2259.73,0,Card,0
T04423,2023-01-20,B006,C0873,P032,8,6891.12,0,POS,0
T04424,2024-06-03,B001,C0024,P032,1,6891.12,0,POS,0
T04425,2024-09-16,B002,C0735,P006,4,2976.68,5,Transfer,0
T04426,2024-07-29,B002,,P051,7,1053.72,0,Card,0
T04427,2024-04-01,B002,C0667,P047,2,2033.85,0,Card,0
T04428,2023-03-01,B006,C1152,P059,7,3124.65,0,Card,0
T04429,2023-01-21,B005,C0555,P001,4,3761.86,0,POS,0
T04430,2024-05-03,B004,C0991,P014,7,7065.75,20,POS,0
T04431,2024-08-20,B005,C0710,P003,7,3510.43,0,Card,0
T04432,2023-01-09,B006,C0698,P023,1,1904.97,0,Cash,0
T04433,2023-02-19,B006,C0110,P036,4,4069.74,10,Transfer,1
T04434,2024-06-01,B001,C0720,P024,7,2082.58,0,Transfer,0
T04435,2023-10-22,B001,,P017,4,3768.61,0,Card,1
T04436,2023-07-04,B005,C1197,P040,1,1208.6,0,Cash,0
T04437,2024-05-31,B001,C0636,P040,4,1208.6,0,Transfer,0
T04438,2023-04-06,B004,C0907,P018,2,3043.9,0,Card,0
T04439,2023-01-24,B006,C0084,P018,4,3043.9,0,Transfer,0
T04440,2023-04-18,B003,C0913,P023,3,1904.97,0,Transfer,1
T04441,2024-07-26,B004,C0074,P059,4,3124.65,0,Cash,0
T04442,2024-07-22,B004,C0906,P055,6,1536.44,0,Card,0
T04443,2023-11-29,B001,C0647,P016,5,2473.88,0,Card,0
T04444,2023-05-20,B004,C0003,P034,2,5572.52,20,Cash,0
T04445,2023-08-01,B004,,P006,1,2976.68,10,POS,0
T04446,2023-06-05,B002,C0527,P059,2,3124.65,0,Card,1
T04447,2023-01-26,B005,C0951,P023,8,1904.97,0,Transfer,0
T04448,2023-03-28,B005,C0038,P032,7,6891.12,0,Transfer,0
T04449,2023-08-17,B005,C0592,P048,7,3348.29,0,Card,0
T04450,2023-12-11,B004,C0910,P009,7,1122.17,15,Transfer,0
T04451,2023-02-08,B002,C0782,P002,3,1911.41,0,Transfer,0
T04452,2024-12-07,B002,C0187,P046,6,3472.28,0,Card,0
T04453,2024-10-01,B005,C0445,P055,4,1536.44,0,Card,0
T04454,2024-09-13,B001,C1091,P003,3,3510.43,0,Transfer,0
T04455,2024-10-16,B003,C0622,P017,4,3768.61,0,POS,0
T04456,2023-08-26,B004,C0076,P040,1,1208.6,0,Card,0
T04457,2024-04-24,B005,C0627,P029,7,1994.98,0,Cash,0
T04458,2023-09-19,B002,C1173,P002,1,1911.41,10,Card,0
T04459,2023-06-10,B002,C0605,P026,2,3683.28,0,POS,0
T04460,2024-05-18,B004,C0010,P053,7,854.75,5,Card,0
T04461,2023-11-21,B005,C0913,P033,3,5086.1,0,POS,0
T04462,2024-01-05,B005,C0268,P049,4,3948.07,0,Transfer,0
T04463,2023-02-12,B006,C0616,P047,5,2033.85,0,Cash,0
T04464,2024-07-17,B004,C0397,P034,4,5572.52,0,Card,0
T04465,2024-09-09,B001,C1072,P008,5,5982.04,0,Card,0
T04466,2023-12-26,B003,C0462,P012,4,5665.44,0,Transfer,0
T04467,2024-05-05,B001,C0955,P058,2,6661.09,0,Transfer,0
T04468,2024-06-12,B004,C0047,P005,6,5061.89,10,POS,0
T04469,2023-11-23,B001,C0368,P039,3,5318.82,0,Transfer,0
T04470,2024-06-04,B002,C0409,P050,8,3573.74,0,Cash,0
T04471,2023-12-20,B002,C0717,P002,8,1911.41,0,Transfer,0
T04472,2023-02-16,B002,C0729,P053,1,854.75,0,Cash,0
T04473,2024-04-02,B003,C0685,P001,1,3761.86,0,POS,0
T04474,2024-10-14,B006,C0786,P046,1,3472.28,0,Card,0
T04475,2024-02-03,B001,C0552,P012,5,5665.44,0,Cash,0
T04476,2023-04-06,B004,C0459,P010,6,5689.49,0,Cash,0
T04477,2023-12-11,B006,C0542,P042,4,6521.08,0,Transfer,1
T04478,2023-12-29,B006,C0741,P048,8,3348.29,0,Cash,0
T04479,2024-02-05,B001,C0164,P032,5,6891.12,0,Card,0
T04480,2023-03-03,B001,C0318,P021,7,933.6,0,POS,0
T04481,2024-09-06,B006,C0874,P054,3,1617.82,0,POS,0
T04482,2024-04-30,B004,C0981,P025,6,3001.7,0,POS,0
T04483,2024-04-27,B001,C0580,P023,2,1904.97,0,Card,0
T04484,2023-05-11,B005,C0335,P027,6,4599.07,0,Card,0
T04485,2023-08-17,B006,C0771,P031,6,1094.3,0,Card,0
T04486,2024-11-21,B003,C0029,P015,5,2207.51,0,POS,0
T04487,2024-01-02,B003,C0486,P026,5,3683.28,0,POS,0
T04488,2024-08-15,B003,C0898,P003,6,3510.43,0,Transfer,0
T04489,2024-05-31,B006,C0412,P040,1,1208.6,20,Card,0
T04490,2023-06-18,B004,C0128,P018,4,3043.9,0,Transfer,0
T04491,2024-06-15,B004,C0129,P055,6,1536.44,0,POS,0
T04492,2023-09-30,B002,C0051,P009,8,1122.17,0,POS,0
T04493,2023-06-30,B003,C0125,P010,5,5689.49,0,Cash,0
T04494,2024-06-21,B004,C1143,P041,1,2259.73,0,Card,0
